hhinc8,owncar,longitude,latitude
2,2,-82.99836363,39.98968368
2,2,-82.99531801,39.99174142
6,2,-82.99736391,39.99142935
6,2,-82.99856756,39.9889263
1,1,-82.99838142,39.99225904
2,2,-82.99619687,39.99501298
2,2,-82.99532071,39.99436321
2,2,-82.99700865,39.98909363
2,1,-82.99911565,39.98958928
2,1,-83.00060284,39.99035123
2,2,-82.99773308,39.98707501
2,2,-82.9979058,39.98711978
2,2,-82.99907587,39.99158277
3,2,-82.99927287,39.99200309
3,2,-82.99877193,39.98875845
4,2,-82.99484772,39.98872862
1,2,-82.99681876,39.98840345
8,2,-82.99766792,39.99374745
1,2,-82.99966785,39.99017304
3,1,-82.99748516,39.99429765
6,2,-82.9977409,39.99100456
1,1,-82.99699349,39.98952097
1,2,-82.99788088,39.98854816
1,2,-82.99552422,39.98774977
4,2,-82.9983272,39.98947993
1,1,-82.99630147,39.98708772
1,1,-83.00159339,39.99150186
1,1,-82.99771819,39.99103844
2,2,-82.99501535,39.99117767
2,1,-82.9964995,39.9870948
2,1,-82.9948971,39.98860271
3,2,-82.99653818,39.98785264
2,1,-82.99743456,39.99385534
1,1,-83.00088058,39.99097463
1,1,-83.00097923,39.99040355
6,2,-82.99698296,39.9949902
7,2,-82.99717155,39.98887325
1,1,-82.99707056,39.99426492
1,1,-82.99996948,39.99128808
6,2,-82.99585921,39.99003002
1,2,-82.99799523,39.99119576
1,1,-82.99580672,39.98758595
5,2,-82.99882651,39.99347861
7,2,-82.99905073,39.98916634
6,2,-82.99873395,39.99378566
6,1,-83.00109235,39.99494816
1,1,-83.00102576,39.99230065
2,1,-82.99476123,39.98929686
2,1,-82.99865943,39.98765529
2,1,-82.99859013,39.99532865
2,1,-82.99521676,39.99241086
8,2,-82.99917022,39.98766017
8,2,-82.99894794,39.99259246
1,2,-82.99806381,39.98977164
1,1,-83.00132194,39.99259335
1,1,-82.99709576,39.99330801
1,2,-82.99840815,39.98837434
1,2,-83.00048608,39.99482773
1,1,-82.99584278,39.99381819
8,2,-83.00124489,39.9937491
3,1,-83.00156931,39.99397668
1,1,-82.99545786,39.99493229
1,1,-82.99841929,39.98857799
1,1,-82.99486181,39.98999338
7,2,-82.99852777,39.99302808
1,2,-82.99989971,39.99340764
1,2,-82.99596401,39.98906046
6,2,-82.99658377,39.99512831
6,2,-82.9976817,39.98733168
2,2,-82.99578006,39.99375131
2,2,-82.99765508,39.98778008
2,2,-82.99554641,39.98783305
6,2,-82.99801889,39.98851118
5,2,-82.99552353,39.99132224
1,1,-82.99823509,39.99073731
1,1,-82.99557724,39.98883221
1,1,-82.99717528,39.99201094
4,2,-82.99978893,39.99181791
6,2,-82.99563497,39.99048078
6,2,-82.99534866,39.99533164
1,1,-83.00057297,39.9900809
1,2,-82.99766068,39.99223357
1,2,-83.00023231,39.99229874
1,2,-82.99645107,39.99338366
2,1,-82.99894514,39.99130944
2,1,-82.9957449,39.99455239
2,1,-82.99785105,39.99239922
6,2,-82.99536519,39.99275643
6,2,-82.99735447,39.98861456
1,1,-82.99994313,39.99217634
2,1,-82.99916562,39.99190239
3,2,-82.99812325,39.99268524
4,2,-82.99471489,39.98800232
2,1,-82.99659835,39.99384467
6,2,-83.00016759,39.99063145
1,1,-82.99755112,39.9895305
1,2,-82.99576364,39.98981614
1,1,-82.99497599,39.98936172
1,1,-83.00154142,39.9940762
8,2,-82.99650791,39.99154705
1,2,-82.99603081,39.99009091
3,2,-82.99702872,39.98803283
3,2,-82.99666812,39.99247965
4,1,-82.99608062,39.99182156
1,2,-82.9977906,39.9888411
1,2,-82.99849809,39.98857295
2,1,-83.00040017,39.99396911
2,1,-82.99584379,39.99239999
4,2,-82.9993558,39.99242278
2,1,-82.99519009,39.98990422
2,1,-82.99634456,39.98850891
2,1,-82.99672366,39.98764719
1,2,-82.99641193,39.99044831
5,2,-82.99554067,39.9934723
7,2,-82.99918307,39.99200681
5,2,-82.99623186,39.99385564
8,2,-82.99658467,39.99422757
1,2,-83.00043719,39.99004198
1,1,-82.99604506,39.9933646
1,2,-83.00148742,39.99473885
7,2,-83.00052645,39.99078647
1,1,-82.99525874,39.98905629
5,2,-82.99950559,39.99270017
6,2,-82.99961555,39.99358618
6,2,-82.99776414,39.98803727
4,1,-82.99728399,39.99494162
2,2,-82.99979761,39.9931874
6,2,-82.99842451,39.99170074
3,1,-82.99621025,39.99086623
1,1,-82.99632832,39.99099609
2,1,-82.99757209,39.99218451
5,2,-83.00066977,39.99474642
5,2,-82.9948961,39.9885223
6,2,-82.99850958,39.98798222
6,2,-82.99924782,39.98964094
7,2,-82.9977452,39.98786649
5,2,-82.995212,39.9917785
7,2,-82.99619723,39.98801793
4,2,-82.99613586,39.98748937
4,1,-82.99799094,39.98984592
3,1,-82.99506936,39.98902439
1,1,-82.99875908,39.99494773
5,1,-83.00035519,39.99306766
1,1,-82.99842451,39.98832004
1,2,-82.99760595,39.98991452
1,1,-82.99611893,39.99316673
4,2,-82.99798471,39.99262072
4,2,-82.9976017,39.98829588
1,1,-82.99483348,39.98829351
1,1,-82.99733167,39.99009295
1,1,-83.00056449,39.99047564
1,1,-82.99678032,39.98709106
2,2,-82.99875335,39.9921241
1,1,-82.99589067,39.99274606
6,2,-82.99658079,39.98690364
3,1,-83.00002172,39.99154002
1,2,-82.99815497,39.98703323
1,1,-82.99491035,39.99462108
7,2,-82.99566819,39.98705539
1,1,-83.00157168,39.99323432
1,2,-83.00072146,39.99210293
6,2,-82.99483789,39.98845656
6,2,-83.00100587,39.99057434
1,1,-82.99551118,39.99040847
1,2,-82.99881292,39.99499214
1,2,-82.99933106,39.99414427
1,2,-82.99921301,39.99298072
2,2,-82.99974155,39.99118223
3,2,-83.00096828,39.99156866
2,2,-83.0001842,39.99475919
1,1,-83.00115027,39.99519921
2,1,-82.99670365,39.98825935
1,2,-82.9977359,39.99083843
2,1,-82.99759428,39.99048028
2,1,-83.0003277,39.98986581
2,2,-82.99816073,39.98814606
2,2,-82.99820159,39.98958582
4,2,-82.99971762,39.99061116
4,2,-82.99542995,39.98766234
6,2,-83.00047801,39.99380518
1,2,-82.99784241,39.9886387
1,1,-82.99642282,39.98976018
1,1,-82.99597953,39.9927551
2,2,-82.9969206,39.99208602
5,1,-82.9983977,39.98845031
5,2,-82.99671698,39.98928994
4,2,-83.00021021,39.99337724
1,2,-82.99804377,39.99063456
6,2,-82.99977884,39.99237167
6,2,-82.99767084,39.99060178
1,2,-83.00095498,39.99043704
7,2,-82.99857148,39.99466867
1,1,-82.99711641,39.98843222
4,2,-83.00135706,39.99288014
1,1,-82.99687485,39.99145323
1,1,-82.99900478,39.9930651
2,2,-83.00110536,39.99361469
2,2,-82.99842652,39.99129051
6,2,-82.99605396,39.9914504
1,1,-82.99934424,39.99334093
1,1,-82.9980255,39.99382875
2,2,-82.99523789,39.99016782
2,2,-82.99872427,39.98932086
2,2,-82.99969409,39.99282051
2,2,-82.99730009,39.98872023
1,1,-82.99724713,39.98795482
1,1,-82.9990163,39.99142486
1,1,-82.99981729,39.99408986
2,2,-82.99650872,39.99431261
1,1,-82.99967872,39.99301171
4,2,-82.99753354,39.99100372
4,2,-82.99544422,39.99335294
1,2,-82.99549092,39.99335376
1,1,-82.99965123,39.99349131
1,2,-83.00095199,39.99285252
1,2,-82.99898249,39.98927413
1,2,-82.99539402,39.98972708
1,2,-83.0001218,39.99469303
1,1,-82.99786116,39.99130959
6,2,-82.9979129,39.99477223
4,2,-82.99680569,39.9919899
6,2,-82.99721132,39.99403998
3,1,-82.99656227,39.99233308
4,2,-82.99986466,39.99290663
6,2,-82.9957339,39.99393508
4,1,-82.99575679,39.99198598
1,1,-82.99993342,39.98992484
1,1,-82.9986844,39.99141861
6,2,-82.99968554,39.99312102
1,1,-82.99804146,39.98803976
1,1,-82.9995468,39.99506382
1,2,-82.99625533,39.9904801
1,2,-82.99630919,39.99055909
2,1,-83.00038725,39.99324344
6,2,-82.99859014,39.99425992
1,1,-82.99707919,39.98907375
1,1,-82.99530475,39.99293817
1,1,-82.99696401,39.99452081
1,1,-82.9976479,39.98933137
6,2,-83.00122221,39.99024832
6,2,-82.9993394,39.99219948
1,1,-82.9987552,39.99174503
8,2,-82.99523468,39.98994924
6,2,-82.99804092,39.99080944
1,2,-82.99644345,39.98985987
1,2,-82.99878149,39.98875047
1,2,-82.99634667,39.98965339
6,2,-82.9954089,39.99017154
4,2,-82.99868925,39.99273385
2,2,-82.9998428,39.99042375
6,2,-82.99541632,39.9942374
1,1,-82.99695423,39.99192416
8,2,-82.99756596,39.9944535
1,2,-82.99681687,39.98998367
1,2,-83.0012058,39.99158262
2,1,-83.00081414,39.9946287
4,2,-82.99672271,39.99402331
2,2,-82.99586616,39.99000444
6,2,-82.99851277,39.994037
1,1,-82.99638392,39.98839465
3,2,-82.99618916,39.99381874
7,2,-82.99496479,39.99000115
1,2,-82.99681236,39.99060507
6,2,-82.99587986,39.99439783
1,1,-82.99476204,39.98833248
3,1,-82.99865553,39.99320013
3,2,-82.99609154,39.99439262
1,2,-82.99509357,39.98960537
3,2,-82.99488281,39.99044748
3,2,-82.99583964,39.98702874
6,2,-82.99723905,39.98768438
4,2,-82.99542973,39.99458101
5,2,-82.99782029,39.98810834
5,2,-83.00098304,39.9927784
2,2,-82.9993305,39.99021883
2,2,-82.99589577,39.99199235
7,2,-82.99904658,39.98906164
6,2,-82.99638093,39.991039
7,2,-82.99507715,39.99193904
4,2,-82.99920201,39.98983026
4,2,-82.99915538,39.98863134
1,2,-82.99667469,39.9932166
6,2,-82.99771231,39.99413034
4,2,-82.99564073,39.99164715
4,2,-82.99654034,39.99407696
2,1,-82.99766078,39.98779295
4,2,-83.00156972,39.9946426
5,2,-83.00016616,39.99178881
6,2,-82.99605686,39.98777638
7,2,-83.00100794,39.9910944
4,1,-82.99516731,39.98783472
1,1,-82.99736392,39.99267438
2,1,-82.99565831,39.99252687
4,1,-83.00128381,39.99400705
7,2,-83.00090514,39.99521674
1,2,-82.99860534,39.99435513
6,2,-82.99888385,39.98853196
1,1,-82.99750688,39.9924825
6,2,-82.99527983,39.99029365
4,1,-82.99881355,39.98734266
1,1,-82.9968851,39.98749545
4,2,-83.00083408,39.99528472
6,2,-83.00129158,39.99287281
1,2,-82.99904682,39.9942485
6,2,-83.00070838,39.99138538
7,2,-82.99499873,39.99407659
8,2,-83.00023989,39.99003501
3,2,-82.99662777,39.98787448
1,1,-82.99706093,39.98857804
2,2,-82.99854802,39.98818403
6,2,-83.00074778,39.99054407
3,1,-82.99582531,39.99398765
6,2,-82.99921751,39.99443373
3,2,-82.99657084,39.99463344
2,2,-82.9972161,39.98990258
8,2,-82.99982674,39.99388809
2,1,-82.99859179,39.9917688
8,2,-82.99957263,39.99374922
7,2,-82.99845415,39.99298066
4,2,-82.99779935,39.99197323
3,2,-82.99758892,39.99106822
1,1,-82.99993051,39.99150559
1,2,-82.9988489,39.9925442
7,1,-83.00164761,39.99035086
8,2,-82.99788551,39.99272261
6,2,-82.99902116,39.98729016
6,2,-82.99792232,39.99483178
1,1,-82.99883412,39.98744042
3,2,-82.99498529,39.98798233
4,2,-82.9993443,39.99292393
4,2,-82.99569843,39.98809927
1,1,-82.99698569,39.98775204
1,1,-82.99847559,39.98925516
6,2,-82.99852025,39.98739529
1,1,-82.99986175,39.99121004
1,2,-82.99782929,39.99250442
6,2,-82.99655861,39.99229212
1,1,-82.99581327,39.99193453
4,2,-82.99938572,39.99463323
6,1,-82.9974622,39.98776788
5,2,-82.9990684,39.98975967
3,2,-82.99731829,39.99436565
6,2,-82.99597552,39.98725715
5,2,-82.99733698,39.99400377
1,2,-82.99785252,39.99451448
1,2,-82.9956585,39.99307848
1,1,-83.00087774,39.9921754
1,1,-82.9955659,39.99037796
1,1,-83.00094753,39.99456496
6,2,-82.99903933,39.99127156
5,2,-82.99567511,39.99272814
5,2,-82.99968784,39.9950616
1,1,-82.99959204,39.99204614
6,2,-83.00115055,39.99268581
4,2,-82.99892189,39.99001611
4,2,-83.00003836,39.99041689
3,2,-82.99846805,39.99510986
1,1,-82.99527898,39.99303156
1,1,-82.99634798,39.99349224
1,1,-83.00148625,39.99151331
6,2,-83.00098929,39.9951175
1,2,-82.99663709,39.99148372
6,2,-82.9955248,39.99083003
4,2,-82.99581037,39.9915561
1,2,-83.00014325,39.99464178
6,2,-82.99992785,39.99331605
1,1,-82.99690632,39.99336924
4,2,-82.99798255,39.99151872
2,1,-82.99888177,39.9938385
6,2,-83.00088822,39.99363416
6,2,-82.9979701,39.98789736
5,2,-82.99570123,39.99391993
1,1,-82.99492731,39.98811016
1,1,-82.99517371,39.99217429
3,2,-82.99517087,39.98942069
5,2,-82.99808774,39.99112964
2,1,-82.99666439,39.98780239
1,1,-82.99790996,39.98935612
1,1,-83.00095459,39.98996678
6,2,-82.99638867,39.99077873
3,2,-82.99813392,39.9931932
3,2,-82.99904402,39.99132189
6,2,-82.99809182,39.99512846
1,1,-82.9985883,39.99004315
6,2,-82.99941246,39.9943129
4,2,-82.99504947,39.99423137
1,1,-82.99817753,39.9875343
4,2,-82.99494415,39.99452977
1,2,-82.99611396,39.99130823
1,2,-83.00184989,39.99012213
8,2,-82.99746612,39.99288818
1,1,-82.99772854,39.98814847
2,2,-82.996251,39.98741397
3,2,-82.99861733,39.98700298
8,2,-82.99646141,39.99036456
6,2,-82.99903355,39.99081849
1,1,-82.99773856,39.99471527
1,1,-82.9987515,39.99298965
5,2,-82.99713598,39.98937134
2,2,-82.99649845,39.99389408
1,2,-82.99975675,39.99242787
4,2,-83.00089661,39.9943977
1,1,-82.99993169,39.99391867
1,2,-82.9951702,39.99469895
6,2,-82.99520181,39.99438171
4,2,-82.99795499,39.99191575
6,2,-82.99521813,39.99117096
2,2,-82.99868429,39.98958342
1,1,-82.99989922,39.99253781
1,2,-82.99673054,39.99210958
5,2,-83.00086128,39.99049047
1,1,-83.00008624,39.99197128
1,2,-83.00608949,39.99284819
1,1,-83.0048353,39.98849577
1,2,-83.00331679,39.99133957
1,1,-83.00384529,39.9905798
1,2,-83.00646855,39.99533827
1,2,-83.00228999,39.99199977
1,1,-83.00581079,39.98905915
1,2,-83.00239331,39.98834215
1,2,-83.00295132,39.9888534
1,2,-83.00222812,39.98902066
1,1,-83.00519664,39.99273571
1,2,-83.0038183,39.99058673
1,2,-83.00510477,39.98724061
1,2,-82.99978417,39.98665896
1,2,-83.0030707,39.99023512
1,2,-83.00457545,39.9944713
1,2,-83.00434645,39.99426486
1,1,-83.00714917,39.99547158
1,1,-83.00461145,39.99492331
3,1,-83.00208086,39.99504019
1,2,-83.0022135,39.98604209
3,1,-83.00200006,39.98819188
4,1,-83.00224007,39.99045434
4,1,-83.00114397,39.98891857
4,1,-83.00465602,39.98762296
1,2,-83.00018905,39.98978621
1,1,-83.00166879,39.99001132
1,2,-83.00541517,39.99120732
1,1,-83.00206871,39.98922394
1,2,-83.00135416,39.98872296
1,2,-83.00522084,39.99470457
3,1,-83.00479342,39.98700144
1,2,-83.00250665,39.99085097
1,2,-83.00616328,39.99305869
1,2,-83.00207232,39.99055444
1,2,-83.0039063,39.98976127
1,2,-83.00447549,39.99073625
1,2,-83.00449905,39.99550786
7,2,-83.00339558,39.9947438
1,1,-83.00233519,39.98795061
1,2,-82.99950202,39.98895478
1,1,-83.00565717,39.98874607
1,2,-83.00513567,39.99079134
1,2,-83.00513923,39.98903678
6,2,-83.00214137,39.99288884
1,2,-83.00433627,39.98742317
7,2,-83.00587313,39.99351886
4,1,-83.00612585,39.99292468
4,2,-83.00580668,39.99461541
4,2,-83.00452111,39.992485
4,2,-83.00497485,39.99497741
6,2,-83.00438881,39.99433466
8,2,-83.0051564,39.98607777
1,2,-83.00219694,39.98638524
4,2,-82.99986014,39.98870654
1,1,-83.00586424,39.99487589
1,2,-83.00609292,39.9932224
1,2,-83.00060785,39.98737443
2,2,-83.00389556,39.99194615
1,2,-83.00482716,39.99353692
1,2,-83.00541405,39.9944307
4,2,-83.00479674,39.98626915
1,2,-83.00281725,39.9871336
1,2,-83.00525484,39.99341968
1,2,-83.00318592,39.99404656
1,2,-83.00052208,39.98911001
1,2,-83.00036601,39.98899115
6,2,-83.00399252,39.9864653
1,2,-83.00517475,39.98601478
1,2,-83.00315041,39.99041781
1,2,-82.99931253,39.98609739
1,2,-83.00492405,39.98628157
7,2,-83.00044169,39.98697428
4,2,-83.00470992,39.99271541
4,2,-83.00351697,39.99238841
4,2,-83.00139274,39.98837848
4,2,-83.00506412,39.98874171
4,2,-83.00453106,39.99378162
1,1,-83.00586169,39.99419164
1,1,-83.00345348,39.99479868
6,2,-83.00202445,39.99080082
1,2,-83.00288491,39.98903717
1,1,-83.0030468,39.99450316
1,1,-83.00635841,39.9920609
1,1,-83.00369674,39.99511231
4,2,-83.00222777,39.99510674
7,2,-83.002563,39.98873588
1,2,-83.0046868,39.99466882
1,2,-83.00128444,39.9880532
1,2,-82.99969816,39.98652226
1,2,-83.00291569,39.99311556
4,2,-83.00105203,39.98931333
4,2,-83.00477344,39.98789091
5,2,-83.00254969,39.98598973
1,1,-83.00265038,39.98818956
7,2,-83.00004288,39.98569597
2,1,-82.99977887,39.98962789
1,2,-83.00451146,39.98641291
6,2,-83.00378041,39.98716293
3,2,-83.00219251,39.99520615
3,2,-83.00180351,39.99499134
8,2,-83.00039843,39.98720033
8,2,-83.0046462,39.99197168
3,2,-83.00197374,39.99252105
3,2,-83.00365588,39.99433795
8,2,-83.00370892,39.99462666
4,2,-83.00422318,39.99352348
4,2,-83.0022237,39.9953652
1,2,-83.00437966,39.98975843
1,2,-83.00465365,39.99435378
1,2,-83.00040182,39.98765585
2,1,-83.00074617,39.98699097
7,2,-83.00368203,39.99347241
1,2,-83.00513148,39.98743807
7,2,-83.0043818,39.99499333
1,2,-82.99945485,39.98969338
1,2,-83.00474975,39.98736972
1,2,-83.00266202,39.98771919
1,2,-83.00290982,39.9869076
1,1,-83.00354011,39.98738695
1,1,-83.00539519,39.99383526
1,2,-83.00063364,39.98705746
1,2,-83.00429809,39.99061486
1,1,-83.00379156,39.99120485
4,2,-83.00247403,39.99424134
1,2,-83.00550034,39.98753477
1,1,-83.00325789,39.98803976
5,2,-83.00482184,39.98872
4,2,-83.00572844,39.9919649
4,2,-83.00551985,39.9914409
4,2,-83.00316245,39.99498362
1,2,-83.00474395,39.99265946
1,2,-83.00402361,39.98852521
1,1,-83.00384965,39.99498615
5,2,-82.99943426,39.98597853
1,2,-83.00236665,39.99480832
6,2,-83.00067499,39.98862377
7,2,-83.00165051,39.99231558
1,1,-83.00369616,39.993902
1,1,-83.0061541,39.99089144
1,2,-83.00147713,39.98939774
6,2,-83.00516863,39.99382008
7,2,-83.00431799,39.98817236
7,2,-83.00186929,39.98717974
7,2,-82.99997034,39.98925619
1,2,-82.99978886,39.985971
7,2,-83.00209901,39.99515324
7,2,-83.00070197,39.98974205
5,2,-83.00480988,39.98985818
2,1,-83.00533992,39.99129793
1,1,-83.00325425,39.98624559
1,1,-83.00284302,39.99437891
1,2,-83.00442695,39.99184765
1,2,-83.00143816,39.98780697
4,2,-83.0026656,39.99321473
4,2,-83.00168911,39.99285016
2,1,-83.00434317,39.99146101
2,2,-83.00317164,39.99165616
1,1,-83.00354125,39.99516844
1,1,-83.00608862,39.99201202
3,2,-83.00529507,39.98843959
6,2,-83.00479346,39.98991984
6,2,-83.00410177,39.99249274
5,2,-83.00391688,39.99003847
1,1,-83.00451885,39.99025576
7,2,-83.00264413,39.99448055
7,2,-83.00195113,39.99288727
7,2,-83.00365294,39.9943575
3,2,-83.00255121,39.98969402
3,2,-83.00652021,39.99203971
3,2,-83.00023256,39.98937668
4,2,-83.00565084,39.99442745
3,2,-83.00407835,39.99172789
6,2,-83.0003921,39.98653176
1,2,-83.00437464,39.98948784
1,2,-83.00441031,39.98639429
1,1,-82.99982652,39.98559802
1,1,-83.00505945,39.99279977
8,2,-83.00699548,39.99540404
3,2,-83.00139304,39.98856069
1,1,-83.00565621,39.99425054
8,2,-83.00509929,39.9863595
2,2,-83.00343719,39.9907872
3,2,-83.00330243,39.98982815
3,2,-83.00613298,39.99419661
3,2,-83.00502654,39.98972985
3,2,-83.00385161,39.99548568
5,2,-83.00185805,39.99066289
3,1,-83.00351932,39.99303233
4,2,-83.00207285,39.99385073
4,2,-83.00222849,39.99099885
1,1,-83.00086261,39.98893984
6,2,-83.00225241,39.98938995
6,2,-83.00469319,39.99095289
1,1,-83.00565327,39.99010981
4,2,-83.00499813,39.98739199
4,2,-83.00500186,39.9921036
6,2,-83.00120677,39.98889741
2,1,-82.99954926,39.98574375
4,2,-83.00061752,39.98774
1,1,-83.00428829,39.99358004
5,1,-83.00456815,39.98641847
1,2,-83.00204002,39.98733236
1,1,-83.00574614,39.9919557
6,2,-83.00564453,39.98840961
7,2,-83.00319506,39.98734524
7,2,-83.00110844,39.98753003
5,2,-83.00234139,39.98767447
1,1,-83.00153759,39.98760348
1,1,-83.00356158,39.99076172
8,2,-83.00462774,39.99260326
3,2,-83.00174104,39.99112834
3,2,-83.00522131,39.98747042
3,2,-83.00556997,39.99184427
3,2,-83.00517362,39.99508557
3,2,-83.00568535,39.98930385
3,2,-83.00137114,39.98921761
1,2,-83.0032557,39.98811431
1,2,-82.99963558,39.98926006
7,2,-83.00283094,39.99062003
5,2,-83.00501886,39.98719867
5,2,-82.99985245,39.9867995
4,2,-83.00531126,39.99092059
4,2,-83.00461826,39.99457436
4,2,-83.0038669,39.99134712
4,2,-83.00302165,39.99355225
4,2,-83.00535931,39.98664024
8,2,-83.00446292,39.9881148
1,2,-83.00501228,39.98646518
1,2,-83.00357907,39.98921545
6,2,-83.00437044,39.98830243
1,2,-83.0021922,39.99101086
8,2,-83.00295851,39.98991895
6,2,-83.00390949,39.99299333
1,1,-83.00274853,39.99259572
1,1,-83.00131394,39.98911259
1,1,-83.00399097,39.99209281
1,1,-83.00630754,39.99551946
1,1,-83.00371651,39.99020472
1,2,-83.00186291,39.99394745
1,2,-83.00232138,39.99090493
6,2,-83.00080922,39.98666194
6,2,-83.00117189,39.98916939
6,2,-83.00247978,39.98835452
6,2,-83.00248845,39.98940818
8,2,-83.00580981,39.99036799
3,2,-83.00209678,39.99127307
6,2,-82.99995041,39.98953402
5,2,-82.99988356,39.98809608
8,2,-83.00481898,39.98765954
6,2,-83.00222411,39.99406304
1,1,-83.00607141,39.99354964
1,1,-83.00266981,39.99275405
3,2,-83.00341552,39.98643453
3,2,-83.00163269,39.99427947
5,1,-83.00171435,39.98653615
8,2,-83.00480174,39.98646188
6,2,-83.00449985,39.9912437
3,2,-83.00282237,39.98808909
1,1,-83.00066735,39.98663339
1,2,-83.00079742,39.98935455
1,2,-82.99961627,39.9895143
1,2,-83.00544804,39.99029522
1,2,-83.00445248,39.98697516
1,2,-83.00212428,39.9918226
5,2,-83.00392383,39.99045034
6,2,-83.00229798,39.99176845
6,2,-83.00206796,39.9954547
6,2,-83.00490051,39.99356032
6,2,-83.00443616,39.99100871
6,2,-82.99982796,39.98565845
1,1,-83.00466052,39.99206074
3,1,-83.00436153,39.99124896
4,2,-82.99973589,39.98918315
4,2,-83.00164793,39.98946708
4,2,-83.00607701,39.98991019
4,2,-83.00101426,39.9863589
1,2,-83.00408826,39.98986244
6,2,-83.00003326,39.9897001
1,1,-83.00069589,39.98949271
4,2,-83.00359457,39.99346037
4,2,-82.999667,39.98590307
8,2,-83.00500852,39.99454795
6,2,-83.0039905,39.98970605
1,2,-83.00088929,39.98916731
1,2,-83.00579595,39.99177598
4,2,-83.00200432,39.98698229
6,2,-83.0010197,39.9877885
6,2,-83.00573529,39.99518109
1,2,-83.00265354,39.98743469
1,2,-83.0056647,39.99204085
7,2,-83.00194592,39.98817463
7,2,-83.00328503,39.99361227
1,1,-83.00698655,39.99543171
1,1,-83.00309957,39.98871124
1,1,-83.00376523,39.99001867
3,2,-83.00216444,39.98883782
1,2,-83.00170766,39.99128241
7,2,-83.00597028,39.98971824
1,2,-83.00212519,39.99074953
8,2,-83.003162,39.98671065
3,1,-83.00136481,39.98724809
5,1,-83.00255825,39.99492897
5,2,-83.00301187,39.99041971
3,2,-83.00344022,39.98704394
1,1,-83.00201301,39.99152505
6,2,-83.00390869,39.99125265
6,2,-82.99931137,39.98912365
1,1,-83.00104141,39.98593833
1,2,-83.00545691,39.99055129
1,1,-83.00256181,39.99364653
3,1,-83.00315176,39.99044674
3,1,-83.00606402,39.99093778
3,2,-83.0039925,39.99407818
6,2,-83.00251847,39.99368257
1,2,-83.00254222,39.99213085
1,2,-83.00281912,39.99424545
1,2,-83.00616651,39.99526118
1,2,-83.00425587,39.99311724
1,2,-83.00086176,39.98707954
7,1,-83.00335762,39.99185637
6,2,-83.00191053,39.98776987
5,2,-83.00102955,39.98829647
1,2,-83.00613322,39.99228256
3,2,-83.00379995,39.9878707
5,2,-83.00172855,39.98953079
5,2,-83.00474945,39.98823628
4,2,-83.00157305,39.98805363
4,2,-83.00514589,39.9952642
5,2,-83.00212546,39.99470867
4,2,-83.0035751,39.98996728
1,2,-83.00646357,39.99193384
1,1,-82.99962691,39.98666962
7,2,-83.00444771,39.99507341
8,2,-83.00632396,39.99425923
6,2,-83.00318629,39.98943853
3,2,-83.00553479,39.9928998
1,2,-82.99989058,39.98924683
1,2,-83.0024533,39.99189329
4,1,-83.00518728,39.99408219
1,2,-83.00457934,39.99067707
1,2,-83.00322974,39.98826609
1,2,-83.00471359,39.99321804
1,2,-83.00248777,39.98711606
1,2,-83.00473394,39.98618965
1,2,-83.00527498,39.99058529
6,2,-83.0050179,39.98807622
1,1,-83.00622445,39.99465134
1,1,-83.00078102,39.98660099
1,2,-83.00225774,39.98976331
1,2,-83.00341439,39.99162546
1,2,-83.00270876,39.99238387
6,2,-83.00455996,39.98750703
7,2,-83.00152932,39.98727545
8,2,-83.00070552,39.98885429
5,2,-83.00582262,39.99126627
1,2,-83.00341158,39.98972173
1,2,-83.00286618,39.99091881
1,2,-83.00195269,39.98586301
1,2,-83.00230433,39.99004346
1,2,-83.00267814,39.99111187
7,2,-83.00513358,39.98779187
1,2,-83.00162525,39.98713165
6,2,-83.00224082,39.98635706
6,2,-83.00211107,39.98628268
4,2,-83.00464178,39.98668254
4,2,-83.00477589,39.98737057
5,2,-83.00372108,39.98925304
8,2,-83.00465616,39.99048103
1,1,-83.00300484,39.98648476
1,1,-83.0050508,39.98743892
4,2,-82.99986893,39.98851604
4,2,-83.00704027,39.99527635
3,2,-82.99943813,39.98629759
4,2,-83.00073791,39.9895889
3,2,-83.00076907,39.98946353
4,2,-83.00569456,39.99498225
4,2,-83.0052396,39.98716246
4,2,-83.00207715,39.99107104
1,2,-83.00123587,39.98983694
1,1,-83.00145539,39.98935715
7,2,-83.00210352,39.98867913
8,2,-83.00429078,39.98728428
2,1,-83.00419594,39.99394908
6,2,-83.00209386,39.98884078
2,2,-83.00131887,39.98963772
2,2,-83.00605382,39.99102091
2,1,-83.0012529,39.98731404
6,2,-83.00536671,39.99552584
1,2,-83.00023767,39.98603814
8,2,-83.00234611,39.99229343
8,2,-82.99962368,39.98640723
8,2,-83.00498211,39.98710604
6,2,-83.00326079,39.9860884
1,2,-83.00183657,39.99155349
5,2,-83.00440561,39.99090318
1,1,-83.00542352,39.99023347
4,2,-83.00555711,39.9924517
1,2,-83.00328577,39.9889211
1,2,-82.9998768,39.98656117
6,2,-83.00046201,39.98921845
8,2,-83.00665988,39.99378003
5,2,-83.0031297,39.9902782
3,1,-83.00487978,39.99284888
8,2,-83.00547329,39.99079171
6,2,-83.00001434,39.98854836
8,2,-83.00410011,39.99047367
1,2,-82.99989431,39.98859579
7,2,-83.00235892,39.98874835
1,1,-83.00428568,39.98593132
1,1,-83.00219445,39.98713253
